;ID;Text;Label;clean_tweets;Hashtags;tokens
3643;134455;"Time for a strong reality check!_x000D_
An untried, untested vaccine will do nothing for you! But it may destroy your health!_x000D_
#novaccine #EndTheLockdowns #GreatReset #CovidFraud https://t.co/UT8YKNPxuN";1;time strong reality check x untried untested vaccine nothing may destroy health x novaccine endthelockdowns greatreset covidfraud;['#novaccine', '#EndTheLockdowns', '#GreatReset', '#CovidFraud'];['time', 'strong', 'reality', 'check', 'x', 'untried', 'untested', 'vaccine', 'nothing', 'may', 'destroy', 'health', 'x', 'novaccine', 'endthelockdowns', 'greatreset', 'covidfraud']
3644;134503;The Covid Vaccine Is an Anti-fertility Vaccine https://t.co/tyFwRhQDsF;1;covid vaccine anti fertility vaccine;[];['covid', 'vaccine', 'anti', 'fertility', 'vaccine']
3645;137189;"#ItsNotAVaccine #VaccineFromHell _x000D_
_x000D_
In a twist scientists find cancer drivers hidden in RNA not DNA « source @sloan_kettering_x000D_
_x000D_
You sheep taking @pfizer @moderna_tx @JNJNews shots you are getting gene therapy technology that affects your RNA_x000D_
_x000D_
Slow intentional death";1;itsnotavaccine vaccinefromhell x x twist scientists find cancer drivers hidden rna dna source kettering x x sheep taking tx shots getting gene therapy technology affects rna x x slow intentional death;['#ItsNotAVaccine', '#VaccineFromHell'];['itsnotavaccine', 'vaccinefromhell', 'x', 'x', 'twist', 'scientists', 'find', 'cancer', 'drivers', 'hidden', 'rna', 'dna', 'source', 'kettering', 'x', 'x', 'sheep', 'taking', 'tx', 'shots', 'getting', 'gene', 'therapy', 'technology', 'affects', 'rna', 'x', 'x', 'slow', 'intentional', 'death']
3646;138710;I’m a 10 month long hauler with a lot of antibodies. I just got my first moderna vaccine and let me tell ya, it takes courage to do it. <U+0001F525><U+2764><U+FE0F>#covid #CovidLong #longhauler #LongCovid #Moderna #GetVaccinated;0;month long hauler lot antibodies got first moderna vaccine let tell ya takes courage u f u u fe f covid covidlong longhauler longcovid moderna getvaccinated;['#covid', '#CovidLong', '#longhauler', '#LongCovid', '#Moderna', '#GetVaccinated'];['month', 'long', 'hauler', 'lot', 'antibodies', 'got', 'first', 'moderna', 'vaccine', 'let', 'tell', 'ya', 'takes', 'courage', 'u', 'f', 'u', 'u', 'fe', 'f', 'covid', 'covidlong', 'longhauler', 'longcovid', 'moderna', 'getvaccinated']
3647;134221;if you skip hello stranger or i am you dont worry about what's in the vaccine;0;skip hello stranger dont worry vaccine;[];['skip', 'hello', 'stranger', 'dont', 'worry', 'vaccine']
3648;138731;".@docmait Thank you!_x000D_
_x000D_
We salute you for being a @Unicef Vaccine Champion! #VaccinesWork #WorldImmunizationWeek https://t.co/xMboL8PwNv";0;thank x x salute vaccine champion vaccineswork worldimmunizationweek;['#VaccinesWork', '#WorldImmunizationWeek'];['thank', 'x', 'x', 'salute', 'vaccine', 'champion', 'vaccineswork', 'worldimmunizationweek']
3649;134650;if you wear festival wristbands months after the festival you don’t need to worry about what’s in the vaccine;0;wear festival wristbands months festival need worry vaccine;[];['wear', 'festival', 'wristbands', 'months', 'festival', 'need', 'worry', 'vaccine']
3650;138733;"What an idiot of a writer. Rogan actually had a middle of the road and reasonable stance. Vaccines don't cure anything, history shows we don't really need them and that big pharma bribed congress, so people cannot sue over their unsafe vaccines._x000D_
_x000D_
https://t.co/471DSYUa6u";1;idiot writer rogan actually middle road reasonable stance vaccines cure anything history shows really need big pharma bribed congress people cannot sue unsafe vaccines x x;[];['idiot', 'writer', 'rogan', 'actually', 'middle', 'road', 'reasonable', 'stance', 'vaccines', 'cure', 'anything', 'history', 'shows', 'really', 'need', 'big', 'pharma', 'bribed', 'congress', 'people', 'can', 'not', 'sue', 'unsafe', 'vaccines', 'x', 'x']
3651;134696;Tracking the coronavirus vaccine, state by state https://t.co/XBiYQt8fWG;0;tracking coronavirus vaccine state state;[];['tracking', 'coronavirus', 'vaccine', 'state', 'state']
3652;134690;"Two vaccines are approved for use in the U.S._x000D_
Read more: https://t.co/SpQENdECfc";0;two vaccines approved use u x read;[];['two', 'vaccines', 'approved', 'use', 'u', 'x', 'read']
3653;134601;"2 issues: 1) Is compelled medical treatment of any kind, including vaccines, legal? It's not. The Nuremberg Trial sorted that one out. 2) Is this so called ""vaccine"" (actually experimental gene therapy) safe? On morons and those paid to say it is seem to believe so.  Links below";1;issues compelled medical treatment kind including vaccines legal nuremberg trial sorted one called vaccine actually experimental gene therapy safe morons paid say seem believe links;[];['issues', 'compelled', 'medical', 'treatment', 'kind', 'including', 'vaccines', 'legal', 'nuremberg', 'trial', 'sorted', 'one', 'called', 'vaccine', 'actually', 'experimental', 'gene', 'therapy', 'safe', 'morons', 'paid', 'say', 'seem', 'believe', 'links']
3654;134690;Just want a vaccine so bad;0;want vaccine bad;[];['want', 'vaccine', 'bad']
3655;137375;"Wooooops. _x000D_
Got my vaccine scheduled and so we’re gonna fucking send it. https://t.co/unfqP9WlHQ";0;wooooops x got vaccine scheduled gonna fucking send;[];['wooooops', 'x', 'got', 'vaccine', 'scheduled', 'gon', 'na', 'fucking', 'send']
3656;137295;"Dr Steve Hotze - This Is Not A Vaccine It Is An mRNA Gene Therapy https://t.co/BxWEmqDesN via @BitChute _x000D_
listen up";1;dr steve hotze vaccine mrna gene therapy via x listen;[];['dr', 'steve', 'hotze', 'vaccine', 'mrna', 'gene', 'therapy', 'via', 'x', 'listen']
3657;138998;guess who spun out on the highway on the way to her vaccine appointment and had to have the police help her get back on the road but also GUESS WHO’S FULLY VACCINATED NOW <U+0001F60E> https://t.co/rD2DOib3Sm;0;guess spun highway way vaccine appointment police help get back road also guess fully vaccinated u f e;[];['guess', 'spun', 'highway', 'way', 'vaccine', 'appointment', 'police', 'help', 'get', 'back', 'road', 'also', 'guess', 'fully', 'vaccinated', 'u', 'f', 'e']
3658;138782;"#Moderna shot 2, done! <U+0001F489>_x000D_
#vaccinated _x000D_
#VaccinesWork https://t.co/PmpeU4VGOy";0;moderna shot done u f x vaccinated x vaccineswork;['#Moderna', '#vaccinated', '#VaccinesWork'];['moderna', 'shot', 'done', 'u', 'f', 'x', 'vaccinated', 'x', 'vaccineswork']
3659;138754;"<U+0001F3B6>Vaccinated and it feels so good._x000D_
Vaccinated and it’s understood..<U+0001F3B6>.  I’m feelin’ fab, cuz I got the jab...<U+0001F3B6>#vaccinated   #AstraZeneca";0;u f b vaccinated feels good x vaccinated understood u f b feelin fab cuz got jab u f b vaccinated astrazeneca;['#vaccinated', '#AstraZeneca'];['u', 'f', 'b', 'vaccinated', 'feels', 'good', 'x', 'vaccinated', 'understood', 'u', 'f', 'b', 'feelin', 'fab', 'cuz', 'got', 'jab', 'u', 'f', 'b', 'vaccinated', 'astrazeneca']
3660;134225;tommy shouldn’t worry about what’s in the vaccine <U+0001F644><U+0001F644> https://t.co/AqWy6d6qJD;0;tommy worry vaccine u f u f;[];['tommy', 'worry', 'vaccine', 'u', 'f', 'u', 'f']
3661;134189;"Fauci's Bioweapons in Disguise, the Vaccine Is the Virus, &amp; the War Against Life - Clint on Jim Duke https://t.co/yUFp0PYfTU via @BitChute";1;fauci bioweapons disguise vaccine virus amp war life clint jim duke via;[];['fauci', 'bioweapons', 'disguise', 'vaccine', 'virus', 'amp', 'war', 'life', 'clint', 'jim', 'duke', 'via']
3662;139036;"Vaccination part 1 with Pfizer. Of course it’s in a hockey rink! Grateful for all the workers that made these two hours so wonderful <U+0001F64F>_x000D_
#covid19 #Pfizer @ Downsview Arena https://t.co/Tm4flGIkv7";0;vaccination part pfizer course hockey rink grateful workers made two hours wonderful u f f x covid pfizer downsview arena;['#covid19', '#Pfizer'];['vaccination', 'part', 'pfizer', 'course', 'hockey', 'rink', 'grateful', 'workers', 'made', 'two', 'hours', 'wonderful', 'u', 'f', 'f', 'x', 'covid', 'pfizer', 'downsview', 'arena']
3663;137225;"told ja! american republicans, those who would most likely be in the know cuz they are the largest demographic of oppressors &amp; greed. They know NOT to take the vaccine. They know it's the NWO's method of depopulation. White-supremacist soup anyone?";1;told ja american republicans would likely know cuz largest demographic oppressors amp greed know take vaccine know nwo method depopulation white supremacist soup anyone;[];['told', 'ja', 'american', 'republicans', 'would', 'likely', 'know', 'cuz', 'largest', 'demographic', 'oppressors', 'amp', 'greed', 'know', 'take', 'vaccine', 'know', 'nwo', 'method', 'depopulation', 'white', 'supremacist', 'soup', 'anyone']
3664;134685;If you’ve ever had your ears pierced at Claire’s you don’t need to worry about what’s in the vaccine;0;ever ears pierced claire need worry vaccine;[];['ever', 'ears', 'pierced', 'claire', 'need', 'worry', 'vaccine']
3665;134683;"""A total world population of 250-300 million People, a 95% decline from present levels, would be ideal.""~Ted Turner._x000D_
_x000D_
#Covid1984 #Vaccinators #Vaccine #DepopulationAgenda #Events201 #Wakingtimes https://t.co/U1L4Dbh3f2";1;total world population million people decline present levels would ideal ted turner x x covid vaccinators vaccine depopulationagenda events wakingtimes;['#Covid1984', '#Vaccinators', '#Vaccine', '#DepopulationAgenda', '#Events201', '#Wakingtimes'];['total', 'world', 'population', 'million', 'people', 'decline', 'present', 'levels', 'would', 'ideal', 'ted', 'turner', 'x', 'x', 'covid', 'vaccinators', 'vaccine', 'depopulationagenda', 'events', 'wakingtimes']
3666;134418;https://t.co/oxgv5UDyMi On day a where  I fear good news may well be in short supply this is another welcome step forward, we are very lucky to have to these vaccines, I am extremely grateful to the scientist's and their teams who have made this happen;0;day fear good news may well short supply another welcome step forward lucky vaccines extremely grateful scientist teams made happen;[];['day', 'fear', 'good', 'news', 'may', 'well', 'short', 'supply', 'another', 'welcome', 'step', 'forward', 'lucky', 'vaccines', 'extremely', 'grateful', 'scientist', 'teams', 'made', 'happen']
3667;134678;if you eat hotdogs literally do not worry about what’s in the corona vaccine;0;eat hotdogs literally worry corona vaccine;[];['eat', 'hotdogs', 'literally', 'worry', 'corona', 'vaccine']
3668;138768;#vaccinated  #VaccineForAll I got my first dose of the COVID vaccine <U+270C><U+FE0F> https://t.co/v98QBda7W3;0;vaccinated vaccineforall got first dose covid vaccine u c u fe f;['#vaccinated', '#VaccineForAll'];['vaccinated', 'vaccineforall', 'got', 'first', 'dose', 'covid', 'vaccine', 'u', 'c', 'u', 'fe', 'f']
3669;135875;"Merck stops coronavirus vaccine development in surprise setback_x000D_
<U+0001F9D0>@salhaj Dive Brief:_x000D_
Merck &amp; Co. will stop developing two experimental coronavirus vaccines after both produced disappointing results in early-stage testing, the large drugmaker said Monday. https://t.co/YuVUjgNPok?";1;merck stops coronavirus vaccine development surprise setback x u f dive brief x merck amp co stop developing two experimental coronavirus vaccines produced disappointing results early stage testing large drugmaker said monday;[];['merck', 'stops', 'coronavirus', 'vaccine', 'development', 'surprise', 'setback', 'x', 'u', 'f', 'dive', 'brief', 'x', 'merck', 'amp', 'co', 'stop', 'developing', 'two', 'experimental', 'coronavirus', 'vaccines', 'produced', 'disappointing', 'results', 'early', 'stage', 'testing', 'large', 'drugmaker', 'said', 'monday']
3670;134357;Just got my first dose of the COVID vaccine! I’ll keep y’all updated on how I feel;0;got first dose covid vaccine keep updated feel;[];['got', 'first', 'dose', 'covid', 'vaccine', 'keep', 'updated', 'feel']
3671;138785;"I’m a just cough and say I have the vaccine <U+0001F602><U+0001F602>_x000D_
#educated not #vaccinated";0;cough say vaccine u f u f x educated vaccinated;['#educated', '#vaccinated'];['cough', 'say', 'vaccine', 'u', 'f', 'u', 'f', 'x', 'educated', 'vaccinated']
3672;139045;If you dont want the vaccine DAIS YOUUUUU.. GIMME ITTTTTT;0;dont want vaccine dais youuuuu gimme itttttt;[];['dont', 'want', 'vaccine', 'dais', 'youuuuu', 'gim', 'me', 'itttttt']
3673;138595;The Pfizer gene therapy under the guise of a vaccine may cause more long-term harm than short term benefit! https://t.co/OPLaiNNJS8;1;pfizer gene therapy guise vaccine may cause long term harm short term benefit;[];['pfizer', 'gene', 'therapy', 'guise', 'vaccine', 'may', 'cause', 'long', 'term', 'harm', 'short', 'term', 'benefit']
3674;137329;I’m hoping the vaccine will help me stop taking yogi tea wisdom to heart.;0;hoping vaccine help stop taking yogi tea wisdom heart;[];['hoping', 'vaccine', 'help', 'stop', 'taking', 'yogi', 'tea', 'wisdom', 'heart']
3675;137378;I JUST FOUND OUT THAT IM ELIGIBLE FOR VACCINE BUT IM SCARED AND I DONT KNOW WHICH ONE TO GET;0;found im eligible vaccine im scared dont know one get;[];['found', 'im', 'eligible', 'vaccine', 'im', 'scared', 'dont', 'know', 'one', 'get']
3676;135916;Vaccine Update: Just got the second round. It’s been about 10min and my arm is sore, but that’s about it.;0;vaccine update got second round min arm sore;[];['vaccine', 'update', 'got', 'second', 'round', 'min', 'arm', 'sore']
3677;138769;So a bit groggy this morning after my #Moderna - no other side effects. #VaccinesWork #vaccinated;0;bit groggy morning moderna side effects vaccineswork vaccinated;['#Moderna', '#VaccinesWork', '#vaccinated'];['bit', 'groggy', 'morning', 'moderna', 'side', 'effects', 'vaccineswork', 'vaccinated']
3678;138785;Got my second vaccination shot today! #Moderna #vaccinated;0;got second vaccination shot today moderna vaccinated;['#Moderna', '#vaccinated'];['got', 'second', 'vaccination', 'shot', 'today', 'moderna', 'vaccinated']
3679;137330;Got my vaccine;0;got vaccine;[];['got', 'vaccine']
3680;138712;"Getting fully vaccinated against COVID-19<U+0001F489>: Priceless._x000D_
_x000D_
Also priceless: having a partner who fetches raspberry sorbet sustenance as your immune system rages an epic battle <U+0001F912> in response to said vaccine._x000D_
_x000D_
#COVID19Vaccine #TeamPfizer #GetVaccinated https://t.co/sZkF4mMMHc";0;getting fully vaccinated covid u f priceless x x also priceless partner fetches raspberry sorbet sustenance immune system rages epic battle u f response said vaccine x x covid vaccine teampfizer getvaccinated;['#COVID19Vaccine', '#TeamPfizer', '#GetVaccinated'];['getting', 'fully', 'vaccinated', 'covid', 'u', 'f', 'priceless', 'x', 'x', 'also', 'priceless', 'partner', 'fetches', 'raspberry', 'sorbet', 'sustenance', 'immune', 'system', 'rages', 'epic', 'battle', 'u', 'f', 'response', 'said', 'vaccine', 'x', 'x', 'covid', 'vaccine', 'teampfizer', 'getvaccinated']
